      339.5304600000	     1041.5383928571	      339.5304565430	      912.8088989258
      339.9049103270	     1041.5383928571	      339.9049072266	      912.8088989258
      340.2793317984	     1041.5383928571	      340.2793273926	      912.8088989258
      340.6537244002	      961.9601785714	      340.6537170410	      985.3655395508
      341.0280881182	     1022.8141071429	      341.0280761719	      938.5548095703
      341.4024229381	      966.6412500000	      341.4024353027	      999.4087524414
      341.7767288458	      973.6628571429	      341.7767333984	      954.9385986328
      342.1510058271	      985.3655357143	      342.1510009766	      980.6844482422
      342.5252538679	     1050.9005357143	      342.5252685547	      945.5764160156
      342.8994729539	      915.1494642857	      342.8994750977	      973.6628417969
      343.2736630710	      945.5764285714	      343.2736511230	      978.3439331055
      343.6478242051	     1032.1762500000	      343.6478271484	      936.2142944336
      344.0219563419	     1050.9005357143	      344.0219421387	     1015.7924804688
      344.3960594673	     1046.2194642857	      344.3960571289	      997.0682373047
      344.7701335670	      952.5980357143	      344.7701416016	      983.0250244141
      345.1441786270	     1034.5167857143	      345.1441650391	     1041.5384521484
      345.5181946330	     1032.1762500000	      345.5181884766	     1034.5168457031
      345.8921815709	     1064.9437500000	      345.8921813965	     1013.4519653320
      346.2661394265	     1050.9005357143	      346.2661437988	     1018.1330566406
      346.6400681855	     1022.8141071429	      346.6400756836	     1013.4519653320
      347.0139678340	     1004.0898214286	      347.0139770508	     1083.6680908203
      347.3878383576	     1116.4355357143	      347.3878479004	     1076.6464843750
      347.7616797422	     1086.0085714286	      347.7616882324	     1090.6896972656
      348.1354919736	     1078.9869642857	      348.1354980469	     1121.1165771484
      348.5092750376	     1083.6680357143	      348.5092773438	     1086.0085449219
      348.8830289201	     1067.2842857143	      348.8830261230	     1095.3707275391
      349.2567536069	     1125.7976785714	      349.2567443848	     1116.4355468750
      349.6304490838	     1123.4571428571	      349.6304626465	     1081.3275146484
      350.0041153366	     1095.3707142857	      350.0041198730	     1121.1165771484
      350.3777523513	     1048.5600000000	      350.3777465820	     1088.3491210938
      350.7513601135	     1123.4571428571	      350.7513732910	     1144.5219726563
      351.1249386091	     1097.7112500000	      351.1249389648	     1093.0301513672
      351.4984878239	     1165.5867857143	      351.4984741211	     1102.3923339844
      351.8720077438	     1104.7328571429	      351.8720092773	     1088.3491210938
      352.2454983546	     1130.4787500000	      352.2454833984	     1118.7761230469
      352.6189596421	     1086.0085714286	      352.6189575195	     1118.7761230469
      352.9923915922	     1137.5003571429	      352.9924011230	     1174.9489746094
      353.3657941906	     1107.0733928571	      353.3657836914	     1088.3491210938
      353.7391674231	     1146.8625000000	      353.7391662598	     1139.8409423828
      354.1125112757	     1139.8408928571	      354.1125183105	     1132.8193359375
      354.4858257342	     1196.0137500000	      354.4858398438	     1174.9489746094
      354.8591107843	     1172.6083928571	      354.8591003418	     1109.4139404297
      355.2323664118	     1153.8841071429	      355.2323608398	     1088.3491210938
      355.6055926027	     1172.6083928571	      355.6055908203	     1135.1597900391
      355.9787893427	     1158.5651785714	      355.9787902832	     1078.9869384766
      356.3519566177	     1144.5219642857	      356.3519592285	     1067.2843017578
      356.7250944135	     1172.6083928571	      356.7250976563	     1146.8625488281
      357.0982027158	     1114.0950000000	      357.0982055664	     1139.8409423828
      357.4712815106	     1174.9489285714	      357.4712829590	     1200.6948242188
      357.8443307837	     1200.6948214286	      357.8443298340	     1137.5003662109
      358.2173505208	     1062.6032142857	      358.2173461914	     1123.4571533203
      358.5903407079	     1102.3923214286	      358.5903320313	     1181.9705810547
      358.9633013306	     1100.0517857143	      358.9632873535	     1086.0085449219
      359.3362323749	     1200.6948214286	      359.3362426758	     1149.2030029297
      359.7091338267	     1146.8625000000	      359.7091369629	     1100.0517578125
      360.0820056716	     1137.5003571429	      360.0820007324	     1088.3491210938
      360.4548478955	     1100.0517857143	      360.4548339844	     1165.5867919922
      360.8276604843	     1121.1166071429	      360.8276672363	     1093.0301513672
      361.2004434238	     1027.4951785714	      361.2004394531	     1090.6896972656
      361.5731966997	     1074.3058928571	      361.5732116699	     1121.1165771484
      361.9459202980	     1095.3707142857	      361.9459228516	     1081.3275146484
      362.3186142045	     1086.0085714286	      362.3186035156	     1144.5219726563
      362.6912784049	     1093.0301785714	      362.6912841797	     1088.3491210938
      363.0639128852	     1104.7328571429	      363.0639038086	     1130.4787597656
      363.4365176310	     1193.6732142857	      363.4365234375	     1144.5219726563
      363.8090926283	     1151.5435714286	      363.8090820313	     1135.1597900391
      364.1816378629	     1081.3275000000	      364.1816406250	     1137.5003662109
      364.5541533206	     1181.9705357143	      364.5541381836	     1167.9273681641
      364.9266389872	     1083.6680357143	      364.9266357422	     1121.1165771484
      365.2990948486	     1069.6248214286	      365.2991027832	     1118.7761230469
      365.6715208905	     1123.4571428571	      365.6715087891	     1139.8409423828
      366.0439170989	     1158.5651785714	      366.0439147949	     1111.7545166016
      366.4162834595	     1083.6680357143	      366.4162902832	     1109.4139404297
      366.7886199581	     1146.8625000000	      366.7886047363	     1118.7761230469
      367.1609265806	     1132.8192857143	      367.1609191895	     1109.4139404297
      367.5332033127	     1137.5003571429	      367.5332031250	     1088.3491210938
      367.9054501405	     1076.6464285714	      367.9054565430	     1086.0085449219
      368.2776670495	     1086.0085714286	      368.2776794434	     1130.4787597656
      368.6498540257	     1093.0301785714	      368.6498413086	     1181.9705810547
      369.0220110550	     1144.5219642857	      369.0220031738	     1116.4355468750
      369.3941381230	     1118.7760714286	      369.3941345215	     1128.1381835938
      369.7662352157	     1078.9869642857	      369.7662353516	     1102.3923339844
      370.1383023189	     1139.8408928571	      370.1383056641	     1151.5435791016
      370.5103394183	     1093.0301785714	      370.5103454590	     1086.0085449219
      370.8823464999	     1156.2246428571	      370.8823547363	     1067.2843017578
      371.2543235494	     1090.6896428571	      371.2543334961	     1104.7329101563
      371.6262705527	     1165.5867857143	      371.6262817383	     1090.6896972656
      371.9981874956	     1165.5867857143	      371.9981994629	     1102.3923339844
      372.3700743639	     1139.8408928571	      372.3700866699	     1121.1165771484
      372.7419311435	     1203.0353571429	      372.7419433594	     1135.1597900391
      373.1137578201	     1186.6516071429	      373.1137695313	     1109.4139404297
      373.4855543796	     1116.4355357143	      373.4855651855	     1149.2030029297
      373.8573208078	     1118.7760714286	      373.8573303223	     1149.2030029297
      374.2290570906	     1196.0137500000	      374.2290649414	     1064.9437255859
      374.6007632138	     1142.1814285714	      374.6007690430	     1104.7329101563
      374.9724391631	     1095.3707142857	      374.9724426270	     1104.7329101563
      375.3440849244	     1083.6680357143	      375.3440856934	     1167.9273681641
      375.7157004836	     1193.6732142857	      375.7156982422	     1109.4139404297
      376.0872858265	     1177.2894642857	      376.0872802734	     1130.4787597656
      376.4588409388	     1149.2030357143	      376.4588317871	     1149.2030029297
      376.8303658065	     1088.3491071429	      376.8303527832	     1132.8193359375
      377.2018604153	     1149.2030357143	      377.2018737793	     1083.6680908203
      377.5733247511	     1128.1382142857	      377.5733337402	     1111.7545166016
      377.9447587996	     1128.1382142857	      377.9447631836	     1074.3059082031
      378.3161625468	     1100.0517857143	      378.3161621094	     1156.2246093750
      378.6875359784	     1128.1382142857	      378.6875305176	     1090.6896972656
      379.0588790803	     1083.6680357143	      379.0588684082	     1078.9869384766
      379.4301918382	     1083.6680357143	      379.4302062988	     1142.1813964844
      379.8014742381	     1109.4139285714	      379.8014831543	     1107.0733642578
      380.1727262657	     1100.0517857143	      380.1727294922	     1142.1813964844
      380.5439479069	     1165.5867857143	      380.5439453125	     1135.1597900391
      380.9151391475	     1093.0301785714	      380.9151306152	     1093.0301513672
      381.2862999732	     1151.5435714286	      381.2862854004	     1128.1381835938
      381.6574303700	     1160.9057142857	      381.6574401855	     1130.4787597656
      382.0285303237	     1172.6083928571	      382.0285339355	     1149.2030029297
      382.3995998200	     1156.2246428571	      382.3995971680	     1163.2462158203
      382.7706388449	     1118.7760714286	      382.7706298828	     1158.5651855469
      383.1416473841	     1053.2410714286	      383.1416625977	     1135.1597900391
      383.5126254235	     1118.7760714286	      383.5126342773	     1135.1597900391
      383.8835729488	     1036.8573214286	      383.8835754395	     1163.2462158203
      384.2544899460	     1177.2894642857	      384.2544860840	     1104.7329101563
      384.6253764007	     1149.2030357143	      384.6253662109	     1046.2194824219
      384.9962322990	     1114.0950000000	      384.9962463379	     1142.1813964844
      385.3670576265	     1135.1598214286	      385.3670654297	     1144.5219726563
      385.7378523691	     1116.4355357143	      385.7378540039	     1081.3275146484
      386.1086165127	     1193.6732142857	      386.1086120605	     1160.9057617188
      386.4793500430	     1123.4571428571	      386.4793395996	     1132.8193359375
      386.8500529459	     1090.6896428571	      386.8500671387	     1088.3491210938
      387.2207252072	     1132.8192857143	      387.2207336426	     1135.1597900391
      387.5913668128	     1081.3275000000	      387.5913696289	     1132.8193359375
      387.9619777484	     1067.2842857143	      387.9619750977	     1158.5651855469
      388.3325579998	     1118.7760714286	      388.3325500488	     1123.4571533203
      388.7031075530	     1156.2246428571	      388.7030944824	     1107.0733642578
      389.0736263937	     1172.6083928571	      389.0736389160	     1107.0733642578
      389.4441145078	     1097.7112500000	      389.4441223145	     1104.7329101563
      389.8145718810	     1086.0085714286	      389.8145751953	     1135.1597900391
      390.1849984993	     1132.8192857143	      390.1849975586	     1179.6300048828
      390.5553943484	     1118.7760714286	      390.5553894043	     1146.8625488281
      390.9257594141	     1158.5651785714	      390.9257507324	     1132.8193359375
      391.2960936823	     1165.5867857143	      391.2960815430	     1132.8193359375
      391.6663971388	     1149.2030357143	      391.6664123535	     1188.9921875000
      392.0366697694	     1160.9057142857	      392.0366821289	     1125.7977294922
      392.4069115600	     1156.2246428571	      392.4069213867	     1102.3923339844
      392.7771224964	     1151.5435714286	      392.7771301270	     1132.8193359375
      393.1473025643	     1086.0085714286	      393.1473083496	     1128.1381835938
      393.5174517497	     1170.2678571429	      393.5174560547	     1116.4355468750
      393.8875700384	     1116.4355357143	      393.8875732422	     1158.5651855469
      394.2576574161	     1128.1382142857	      394.2576599121	     1107.0733642578
      394.6277138687	     1111.7544642857	      394.6277160645	     1116.4355468750
      394.9977393820	     1102.3923214286	      394.9977416992	     1156.2246093750
      395.3677339419	     1135.1598214286	      395.3677368164	     1041.5384521484
      395.7376975342	     1203.0353571429	      395.7377014160	     1184.3110351563
      396.1076301447	     1130.4787500000	      396.1076354980	     1107.0733642578
      396.4775317591	     1137.5003571429	      396.4775390625	     1163.2462158203
      396.8474023635	     1163.2462500000	      396.8474121094	     1130.4787597656
      397.2172419435	     1172.6083928571	      397.2172546387	     1130.4787597656
      397.5870504850	     1139.8408928571	      397.5870361328	     1217.0786132813
      397.9568279738	     1156.2246428571	      397.9568176270	     1163.2462158203
      398.3265743958	     1196.0137500000	      398.3265686035	     1142.1813964844
      398.6962897367	     1184.3110714286	      398.6962890625	     1167.9273681641
      399.0659739825	     1144.5219642857	      399.0659790039	     1130.4787597656
      399.4356271188	     1071.9653571429	      399.4356384277	     1158.5651855469
      399.8052491316	     1090.6896428571	      399.8052368164	     1170.2678222656
      400.1748400067	     1172.6083928571	      400.1748352051	     1121.1165771484
      400.5443997299	     1156.2246428571	      400.5444030762	     1111.7545166016
      400.9139282870	     1179.6300000000	      400.9139404297	     1123.4571533203
      401.2834256638	     1245.1650000000	      401.2834167480	     1125.7977294922
      401.6528918462	     1142.1814285714	      401.6528930664	     1116.4355468750
      402.0223268200	     1139.8408928571	      402.0223388672	     1196.0137939453
      402.3917305710	     1167.9273214286	      402.3917236328	     1203.0354003906
      402.7611030851	     1179.6300000000	      402.7611083984	     1071.9653320313
      403.1304443480	     1174.9489285714	      403.1304321289	     1158.5651855469
      403.4997543456	     1151.5435714286	      403.4997558594	     1151.5435791016
      403.8690330637	     1177.2894642857	      403.8690185547	     1128.1381835938
      404.2382804882	     1137.5003571429	      404.2382812500	     1184.3110351563
      404.6074966048	     1142.1814285714	      404.6074829102	     1231.1218261719
      404.9766813995	     1107.0733928571	      404.9766845703	     1146.8625488281
      405.3458348579	     1142.1814285714	      405.3458251953	     1184.3110351563
      405.7149569660	     1107.0733928571	      405.7149658203	     1203.0354003906
      406.0840477095	     1196.0137500000	      406.0840454102	     1219.4190673828
      406.4531070744	     1214.7380357143	      406.4530944824	     1181.9705810547
      406.8221350463	     1170.2678571429	      406.8221435547	     1165.5867919922
      407.1911316112	     1186.6516071429	      407.1911315918	     1121.1165771484
      407.5600967549	     1191.3326785714	      407.5600891113	     1172.6083984375
      407.9290304631	     1205.3758928571	      407.9290161133	     1177.2894287109
      408.2979327218	     1188.9921428571	      408.2979431152	     1135.1597900391
      408.6668035167	     1205.3758928571	      408.6668090820	     1132.8193359375
      409.0356428336	     1198.3542857143	      409.0356445313	     1135.1597900391
      409.4044506585	     1177.2894642857	      409.4044494629	     1191.3326416016
      409.7732269771	     1224.1001785714	      409.7732238770	     1179.6300048828
      410.1419717751	     1174.9489285714	      410.1419677734	     1181.9705810547
      410.5106850386	     1191.3326785714	      410.5106811523	     1240.4838867188
      410.8793667532	     1165.5867857143	      410.8793640137	     1221.7596435547
      411.2480169049	     1146.8625000000	      411.2480163574	     1156.2246093750
      411.6166354794	     1172.6083928571	      411.6166381836	     1144.5219726563
      411.9852224625	     1144.5219642857	      411.9852294922	     1184.3110351563
      412.3537778401	     1165.5867857143	      412.3537902832	     1123.4571533203
      412.7223015981	     1238.1433928571	      412.7222900391	     1172.6083984375
      413.0907937222	     1221.7596428571	      413.0907897949	     1158.5651855469
      413.4592541982	     1156.2246428571	      413.4592590332	     1146.8625488281
      413.8276830120	     1224.1001785714	      413.8276977539	     1132.8193359375
      414.1960801494	     1196.0137500000	      414.1960754395	     1177.2894287109
      414.5644455963	     1186.6516071429	      414.5644531250	     1114.0949707031
      414.9327793384	     1146.8625000000	      414.9327697754	     1167.9273681641
      415.3010813616	     1151.5435714286	      415.3010864258	     1114.0949707031
      415.6693516517	     1245.1650000000	      415.6693420410	     1177.2894287109
      416.0375901945	     1132.8192857143	      416.0375976563	     1228.7812500000
      416.4057969759	     1203.0353571429	      416.4057922363	     1109.4139404297
      416.7739719817	     1144.5219642857	      416.7739868164	     1163.2462158203
      417.1421151976	     1167.9273214286	      417.1421203613	     1219.4190673828
      417.5102266096	     1081.3275000000	      417.5102233887	     1137.5003662109
      417.8783062035	     1102.3923214286	      417.8782958984	     1198.3542480469
