      339.5304600000	      938.5548214286	      339.5304565430	      938.5548095703
      339.9049103270	      938.5548214286	      339.9049072266	      938.5548095703
      340.2793317984	      938.5548214286	      340.2793273926	      938.5548095703
      340.6537244002	      980.6844642857	      340.6537170410	      912.8088989258
      341.0280881182	      929.1926785714	      341.0280761719	      887.0630493164
      341.4024229381	      924.5116071429	      341.4024353027	      908.1278686523
      341.7767288458	      961.9601785714	      341.7767333984	      966.6412353516
      342.1510058271	      940.8953571429	      342.1510009766	      931.5332031250
      342.5252538679	      999.4087500000	      342.5252685547	      929.1926879883
      342.8994729539	      926.8521428571	      342.8994750977	      945.5764160156
      343.2736630710	      987.7060714286	      343.2736511230	      950.2575073242
      343.6478242051	      999.4087500000	      343.6478271484	      912.8088989258
      344.0219563419	      954.9385714286	      344.0219421387	      926.8521728516
      344.3960594673	      947.9169642857	      344.3960571289	     1004.0898437500
      344.7701335670	      945.5764285714	      344.7701416016	      978.3439331055
      345.1441786270	     1008.7708928571	      345.1441650391	      943.2359008789
      345.5181946330	     1015.7925000000	      345.5181884766	      968.9818115234
      345.8921815709	      940.8953571429	      345.8921813965	      992.3871459961
      346.2661394265	     1032.1762500000	      346.2661437988	     1074.3059082031
      346.6400681855	     1109.4139285714	      346.6400756836	     1036.8572998047
      347.0139678340	     1055.5816071429	      347.0139770508	     1039.1978759766
      347.3878383576	     1032.1762500000	      347.3878479004	     1034.5168457031
      347.7616797422	     1029.8357142857	      347.7616882324	     1006.4303588867
      348.1354919736	     1055.5816071429	      348.1354980469	     1046.2194824219
      348.5092750376	     1081.3275000000	      348.5092773438	     1046.2194824219
      348.8830289201	     1032.1762500000	      348.8830261230	     1055.5816650391
      349.2567536069	     1067.2842857143	      349.2567443848	     1069.6248779297
      349.6304490838	     1090.6896428571	      349.6304626465	     1076.6464843750
      350.0041153366	     1067.2842857143	      350.0041198730	     1118.7761230469
      350.3777523513	     1109.4139285714	      350.3777465820	     1064.9437255859
      350.7513601135	     1104.7328571429	      350.7513732910	     1078.9869384766
      351.1249386091	     1078.9869642857	      351.1249389648	     1057.9221191406
      351.4984878239	     1039.1978571429	      351.4984741211	     1125.7977294922
      351.8720077438	     1100.0517857143	      351.8720092773	     1006.4303588867
