      339.5304600000	      931.5332142857	      339.5304565430	      887.0630493164
      339.9049103270	      931.5332142857	      339.9049072266	      887.0630493164
      340.2793317984	      931.5332142857	      340.2793273926	      887.0630493164
      340.6537244002	      901.1062500000	      340.6537170410	      943.2359008789
      341.0280881182	      943.2358928571	      341.0280761719	      896.4251708984
      341.4024229381	      924.5116071429	      341.4024353027	      954.9385986328
      341.7767288458	      940.8953571429	      341.7767333984	      950.2575073242
      342.1510058271	      894.0846428571	      342.1510009766	      901.1062622070
      342.5252538679	      919.8305357143	      342.5252685547	      992.3871459961
      342.8994729539	      954.9385714286	      342.8994750977	      936.2142944336
      343.2736630710	      947.9169642857	      343.2736511230	      961.9602050781
      343.6478242051	      917.4900000000	      343.6478271484	      980.6844482422
      344.0219563419	      931.5332142857	      344.0219421387	      926.8521728516
      344.3960594673	      959.6196428571	      344.3960571289	      990.0466308594
      344.7701335670	      933.8737500000	      344.7701416016	      954.9385986328
      345.1441786270	      994.7276785714	      345.1441650391	      968.9818115234
      345.5181946330	      971.3223214286	      345.5181884766	      978.3439331055
      345.8921815709	     1029.8357142857	      345.8921813965	     1041.5384521484
      346.2661394265	     1055.5816071429	      346.2661437988	     1015.7924804688
      346.6400681855	      983.0250000000	      346.6400756836	      987.7060546875
      347.0139678340	     1062.6032142857	      347.0139770508	     1086.0085449219
      347.3878383576	     1050.9005357143	      347.3878479004	     1081.3275146484
      347.7616797422	      999.4087500000	      347.7616882324	     1039.1978759766
      348.1354919736	     1039.1978571429	      348.1354980469	     1036.8572998047
      348.5092750376	     1060.2626785714	      348.5092773438	     1029.8356933594
      348.8830289201	      971.3223214286	      348.8830261230	     1050.9005126953
      349.2567536069	     1104.7328571429	      349.2567443848	     1039.1978759766
      349.6304490838	     1071.9653571429	      349.6304626465	     1083.6680908203
      350.0041153366	     1088.3491071429	      350.0041198730	     1071.9653320313
      350.3777523513	     1041.5383928571	      350.3777465820	     1046.2194824219
      350.7513601135	     1081.3275000000	      350.7513732910	     1050.9005126953
      351.1249386091	     1097.7112500000	      351.1249389648	     1048.5600585938
      351.4984878239	     1064.9437500000	      351.4984741211	     1060.2626953125
      351.8720077438	     1107.0733928571	      351.8720092773	     1095.3707275391
      352.2454983546	     1095.3707142857	      352.2454833984	     1088.3491210938
      352.6189596421	     1093.0301785714	      352.6189575195	     1107.0733642578
      352.9923915922	     1076.6464285714	      352.9924011230	     1116.4355468750
      353.3657941906	     1128.1382142857	      353.3657836914	     1114.0949707031
      353.7391674231	     1078.9869642857	      353.7391662598	     1036.8572998047
      354.1125112757	     1048.5600000000	      354.1125183105	     1074.3059082031
      354.4858257342	     1074.3058928571	      354.4858398438	     1081.3275146484
      354.8591107843	     1153.8841071429	      354.8591003418	     1130.4787597656
      355.2323664118	     1116.4355357143	      355.2323608398	     1125.7977294922
      355.6055926027	     1071.9653571429	      355.6055908203	     1046.2194824219
      355.9787893427	     1132.8192857143	      355.9787902832	     1116.4355468750
      356.3519566177	     1074.3058928571	      356.3519592285	     1100.0517578125
      356.7250944135	     1060.2626785714	      356.7250976563	     1057.9221191406
      357.0982027158	     1114.0950000000	      357.0982055664	     1027.4952392578
      357.4712815106	     1081.3275000000	      357.4712829590	     1046.2194824219
      357.8443307837	     1149.2030357143	      357.8443298340	     1022.8140869141
      358.2173505208	     1104.7328571429	      358.2173461914	     1048.5600585938
      358.5903407079	     1071.9653571429	      358.5903320313	     1102.3923339844
      358.9633013306	     1107.0733928571	      358.9632873535	     1137.5003662109
      359.3362323749	     1132.8192857143	      359.3362426758	     1076.6464843750
      359.7091338267	     1057.9221428571	      359.7091369629	     1071.9653320313
      360.0820056716	     1090.6896428571	      360.0820007324	     1053.2410888672
      360.4548478955	     1069.6248214286	      360.4548339844	     1018.1330566406
