2.358490566	1067.008109
2.369668246	1063.377286
2.380952381	1042.97038
2.392344498	1025.430681
2.403846154	1013.376571
2.415458937	1000.40016
2.427184466	986.1932939
2.43902439	980.3921569
2.450980392	965.623793
2.463054187	957.1209801
2.475247525	944.4654326
2.487562189	935.6287425
2.5		916.4222874
2.512562814	901.5506671
2.525252525	886.5248227
2.538071066	870.7767328
2.551020408	858.2217645
2.564102564	841.7508418
2.577319588	831.1170213
2.590673575	818.5985593
2.604166667	805.4123711
2.617801047	791.3896803
2.631578947	776.6387077
2.645502646	765.9313725
2.659574468	752.5586996
2.673796791	742.9420505
2.688172043	726.744186
2.702702703	714.2857143
2.717391304	702.8394715
2.732240437	694.8304614
2.747252747	683.6204539
2.762430939	669.5232994
2.777777778	657.375756
2.793296089	645.3278265
2.808988764	637.1049949
2.824858757	625.3126563
2.840909091	616.9792695
2.857142857	599.9520038
2.873563218	597.5143403
2.89017341	591.2961211
2.906976744	578.1683626
2.923976608	560.5381166
2.941176471	549.9340079
2.958579882	543.1240495
2.976190476	534.6449957
2.994011976	522.13868
3.012048193	512.6102112
3.03030303	496.2286622
3.048780488	492.8050463
3.067484663	485.4368932
3.086419753	474.9240122
3.105590062	467.5518983
3.125		448.1893152
3.144654088	440.9948845
3.164556962	434.0277778
3.184713376	427.8623995
3.205128205	395.6948401
3.225806452	384.319754
3.246753247	361.6374946
3.267973856	357.0408455
3.289473684	354.7105562
