2.364066194	2.564102564
2.375296912	2.564102564
2.386634845	2.564102564
2.398081535	2.43902439
2.409638554	2.325581395
2.421307506	2.222222222
2.433090024	2.127659574
2.444987775	1.960784314
2.457002457	1.886792453
2.469135802	1.785714286
2.481389578	1.694915254
2.493765586	1.612903226
2.506265664	1.515151515
2.518891688	1.408450704
2.53164557	1.333333333
2.544529262	1.282051282
2.557544757	1.204819277
2.570694087	1.136363636
2.583979328	1.086956522
2.597402597	1.020408163
2.610966057	0.970873786
2.624671916	0.934579439
2.638522427	0.877192982
2.652519894	0.847457627
2.666666667	0.819672131
2.680965147	0.775193798
2.69541779	0.751879699
2.7100271	0.724637681
2.72479564	0.709219858
2.739726027	0.689655172
2.754820937	0.67114094
2.770083102	0.662251656
2.78551532	0.649350649
2.801120448	0.641025641
2.816901408	0.632911392
2.83286119	0.628930818
2.849002849	0.625
2.865329513	0.621118012
2.88184438	0.621118012
2.898550725	0.621118012
2.915451895	0.621118012
2.93255132	0.625
2.949852507	0.625
2.96735905	0.632911392
2.985074627	0.636942675
3.003003003	0.641025641
3.021148036	0.64516129
3.039513678	0.653594771
3.058103976	0.662251656
3.076923077	0.666666667
3.095975232	0.67114094
3.115264798	0.680272109
3.134796238	0.689655172
3.154574132	0.699300699
3.174603175	0.704225352
3.194888179	0.714285714
3.215434084	0.724637681
3.236245955	0.735294118
3.25732899	0.746268657
3.278688525	0.757575758
3.300330033	0.769230769
