2.5	3.5
2.6	2.2
2.7	3.6
2.8	3.8
2.9	3.3
3.0	4.2
3.1	4.4
3.2	4.0
3.3	4.4
3.4	4.7
3.5	5.6
3.6	4.1
3.7	6.1
3.8	9.8
3.9	27.0
4.0	87.8
4.1	208.4
4.2	328.7
4.3	444.2
4.4	522.6
4.5	584.4
4.6	618.9
4.7	660.0
4.8	684.3
4.9	700.9
5.0	705.9
5.1	689.7
5.2	692.7
5.3	688.4
5.4	669.2
5.5	629.9
5.6	620.8
5.7	575.3
5.8	562.4
5.9	521.2
6.0	521.6
