850	2.329
852	1.618
854	0.904
856	0.847
858	0.83
860	0.835
862	0.844
864	0.855
866	0.868
868	0.883
870	0.894
872	0.911
874	0.924
876	0.952
878	0.966
880	0.977
882	0.992
884	1.027
886	1.041
888	1.052
890	1.064
892	1.086
894	1.101
896	1.121
898	1.139
900	1.157
902	1.177
904	1.198
906	1.219
908	1.238
910	1.259
912	1.28
914	1.297
916	1.319
918	1.338
920	1.359
922	1.381
924	1.402
926	1.421
928	1.442
930	1.463
932	1.483
934	1.5
936	1.519
938	1.534
940	1.555
942	1.575
944	1.595
946	1.614
948	1.634
950	1.647
952	1.685
954	1.698
956	1.715
958	1.738
960	1.762
962	1.775
964	1.799
966	1.818
968	1.838
970	1.857
972	1.877
974	1.895
976	1.916
978	1.934
980	1.952
982	1.976
984	1.997
986	2.027
988	2.033
990	2.056
992	2.076
994	2.098
996	2.106
998	2.128
1000	2.151
1002	2.171
1004	2.188
1006	2.205
1008	2.224
1010	2.248
1012	2.26
1014	2.277
1016	2.295
1018	2.312
1020	2.331
1022	2.35
1024	2.366
1026	2.389
1028	2.401
1030	2.419
1032	2.439
1034	2.454
1036	2.469
1038	2.484
1040	2.508
1042	2.517
1044	2.534
1046	2.553
1048	2.564
1050	2.588
1052	2.6
1054	2.614
1056	2.63
1058	2.648
1060	2.663
1062	2.675
1064	2.691
1066	2.708
1068	2.722
1070	2.734
1072	2.759
1074	2.768
1076	2.783
1078	2.795
1080	2.811
1082	2.826
1084	2.842
1086	2.858
1088	2.875
1090	2.887
1092	2.907
1094	2.918
1096	2.929
1098	2.944
1100	2.955
1102	2.97
1104	2.987
1106	3
1108	3.012
1110	3.026
1112	3.039
1114	3.051
1116	3.062
1118	3.071
1120	3.078
1122	3.088
1124	3.097
1126	3.108
1128	3.119
1130	3.132
1132	3.147
1134	3.159
1136	3.198
1138	3.184
1140	3.196
1142	3.214
1144	3.225
1146	3.236
1148	3.25
1150	3.257
1152	3.273
1154	3.283
1156	3.299
1158	3.316
1160	3.33
1162	3.345
1164	3.353
1166	3.366
1168	3.374
1170	3.385
1172	3.393
1174	3.402
1176	3.413
1178	3.42
1180	3.429
1182	3.44
1184	3.448
1186	3.453
1188	3.459
1190	3.465
1192	3.469
1194	3.475
1196	3.482
1198	3.486
1200	3.489
1202	3.494
1204	3.497
1206	3.501
1208	3.504
1210	3.507
1212	3.509
1214	3.51
1216	3.512
1218	3.513
1220	3.514
1222	3.515
1224	3.514
1226	3.513
1228	3.512
1230	3.51
1232	3.507
1234	3.503
1236	3.499
1238	3.493
1240	3.487
1242	3.479
1244	3.474
1246	3.467
1248	3.462
1250	3.458
